date,node,count
2023/12/10,DIB_CC1,24
2023/12/10,WILDWIND_ALL,24
2023/12/10,OGSES_2,24
2023/12/10,FRNYPP_CC1,24
2023/12/10,FRNYPP_CC2,24
2023/12/10,STP_STP_G1,24
2023/12/10,LEONLCPCT3_4,24
2023/12/10,STP_STP_G2,24
2023/12/10,PANDA_T1_CC1,24
2023/12/10,WHCCS2_4,24
2023/12/10,REROCK_ALL,24
2023/12/10,POTSVIL_RN,24
2023/12/10,PHO_ALL,24
2023/12/10,DILEOS_UNIT1,24
2023/12/10,AMOCO_PUN1,24
2023/12/10,FIVEWSLR_ALL,24
2023/12/10,AMOCO_PUN2,24
2023/12/10,THW_THWGT5X,24
2023/12/10,MARIAH_ALL,24
2023/12/10,SG_BES_BESS1,24
2023/12/10,LZ_HOUSTON,24
2023/12/10,LOS_LOSTPST1,24
2023/12/10,CAL_PUN1,24
2023/12/10,PEARSA_1_24,24
2023/12/10,LGW_UNIT_ALL,24
2023/12/10,CAL_PUN2,24
2023/12/10,EUNICE_ALL,24
2023/12/10,W_PECO_UNIT1,24
2023/12/10,EL_RAYO_ALL,24
2023/12/10,BAYC_BESS_RN,24
2023/12/10,PH2_U1_U2,24
2023/12/10,ANDMDSLR_ALL,24
2023/12/10,WAP_WAP_G1,24
2023/12/10,FLTBES1,24
2023/12/10,WAP_WAP_G2,24
2023/12/10,LOS_LOSTPGT1,24
2023/12/10,WAP_WAP_G3,24
2023/12/10,SOLARA_UNIT1,24
2023/12/10,LOS_LOSTPGT2,24
2023/12/10,WAP_WAP_G4,24
2023/12/10,RTLSNAKE_BT,24
2023/12/10,WAP_WAP_G5,24
2023/12/10,LONESTAR_RN,24
2023/12/10,WAP_WAP_G6,24
2023/12/10,WAP_WAP_G7,24
2023/12/10,WAP_WAP_G8,24
2023/12/10,IN_INDNENR,24
2023/12/10,VERAWIND_ALL,24
2023/12/10,DC_E,24
2023/12/10,GUADG_CCU1,24
2023/12/10,GUADG_CCU2,24
2023/12/10,LGD_LANGFORD,24
2023/12/10,COL_COLETOG1,24
2023/12/10,FRONT_EC_RN1,24
2023/12/10,DC_L,24
2023/12/10,SANTACRU_ALL,24
2023/12/10,PHOEBE_ALL,24
2023/12/10,FRONT_EC_RN2,24
2023/12/10,BRAUNIG_VHB1,24
2023/12/10,FRONT_EC_RN3,24
2023/12/10,BRAUNIG_VHB2,24
2023/12/10,DC_N,24
2023/12/10,BRAUNIG_VHB3,24
2023/12/10,CHE_LYD,24
2023/12/10,HRFDWIND_ALL,24
2023/12/10,DC_R,24
2023/12/10,PHILLWND_ALL,24
2023/12/10,HOL_ALL,24
2023/12/10,LHSES_UNIT1,24
2023/12/10,LHSES_UNIT2,24
2023/12/10,KEECHI_U1,24
2023/12/10,CHE_LYD2,24
2023/12/10,BVE_CC1,24
2023/12/10,SRWE1_UNIT1,24
2023/12/10,RN_ECEC_HOLT,24
2023/12/10,MESTENO_RN,24
2023/12/10,FERGCC_GT2_3,24
2023/12/10,WCPP_CT1,24
2023/12/10,WCPP_CT2,24
2023/12/10,OLNEYTN_RN,24
2023/12/10,BRP_SWNY_RN,24
2023/12/10,CN_BRKS_UNT1,24
2023/12/10,CABEZON_ALL,24
2023/12/10,BBREEZE_1_2,24
2023/12/10,BSS_U1,24
2023/12/10,EXN_1_3,24
2023/12/10,SAN_SANMIGG1,24
2023/12/10,CBEC_ALL,24
2023/12/10,WIR_WIRTZ_G1,24
2023/12/10,WIR_WIRTZ_G2,24
2023/12/10,SWEETWN2_2_4,24
2023/12/10,BRP_LOOP_RN,24
2023/12/10,DOWGEN_PUN1,24
2023/12/10,DOWGEN_PUN2,24
2023/12/10,HHOLLW3_WND1,24
2023/12/10,DOWGEN_PUN3,24
2023/12/10,CHISMGRD_RN,24
2023/12/10,WAP_WAPGT_1,24
2023/12/10,SIL_SILAS_10,24
2023/12/10,SGM_SIGNALMT,24
2023/12/10,RRC_WIND_ALL,24
2023/12/10,HAMI_BESS_RN,24
2023/12/10,HB_WEST,24
2023/12/10,THW_CC1,24
2023/12/10,THW_CC2,24
2023/12/10,DA_BESS,24
2023/12/10,EXN_PUN1,24
2023/12/10,DERMOTT_ALL,24
2023/12/10,EXN_PUN2,24
2023/12/10,EXN_PUN3,24
2023/12/10,PRSPERO2_ALL,24
2023/12/10,PANDA_T2_ST1,24
2023/12/10,CALHOUN_ALL,24
2023/12/10,CONIGLIO_RN,24
2023/12/10,CPSES_UNIT1,24
2023/12/10,CSC_CSECG1_2,24
2023/12/10,HI_LONEB_RN1,24
2023/12/10,BTE_PUN1,24
2023/12/10,CPSES_UNIT2,24
2023/12/10,FAULKNER_RN,24
2023/12/10,BTE_PUN2,24
2023/12/10,FORMOSA_PUN1,24
2023/12/10,FORMOSA_PUN2,24
2023/12/10,NACPW_UNIT1,24
2023/12/10,SPTX12B_RN,24
2023/12/10,FLUVANNA_1_2,24
2023/12/10,LONEWOLF_ALL,24
2023/12/10,RAYB_G78910,24
2023/12/10,RHESS2_ESS1,24
2023/12/10,ERSL_RN,24
2023/12/10,PR_PR_ALL,24
2023/12/10,AMOCOOIL_CC1,24
2023/12/10,CALLAHA_WND1,24
2023/12/10,AMOCOOIL_CC2,24
2023/12/10,CROSSETT_ALL,24
2023/12/10,MIDWY_RN,24
2023/12/10,DECKER_GT,24
2023/12/10,CORAZON_RN,24
2023/12/10,WHITE_PT_UN1,24
2023/12/10,TYLRWIND_RN,24
2023/12/10,HYDR_ESS_RN,24
2023/12/10,RDCAN_RDCNY1,24
2023/12/10,HAYSEN3_4,24
2023/12/10,MGSES_CT123,24
2023/12/10,NOVA1SLR_ALL,24
2023/12/10,BYU_PUN1,24
2023/12/10,BYU_PUN2,24
2023/12/10,JCKCNTY2_CT3,24
2023/12/10,BYU_PUN3,24
2023/12/10,JCKCNTY2_CT4,24
2023/12/10,BYU_PUN4,24
2023/12/10,INDN_INDNNWP,24
2023/12/10,BRPANGLE_RN,24
2023/12/10,CALAVER_JTD1,24
2023/12/10,PORTSL_UNIT1,24
2023/12/10,CALAVER_JTD2,24
2023/12/10,LV5_UNIT1,24
2023/12/10,PSG_CC1,24
2023/12/10,NUE_NUECESG7,24
2023/12/10,7RNCHSLR_ALL,24
2023/12/10,CRANELL_ALL,24
2023/12/10,NUE_NUECESG8,24
2023/12/10,DOW_G37_G35,24
2023/12/10,NUE_NUECESG9,24
2023/12/10,SIL_SILAS_6,24
2023/12/10,BRAUNIG_CC1,24
2023/12/10,WHCCS_CT2,24
2023/12/10,WFCOGEN_CC1,24
2023/12/10,SIL_SILAS_9,24
2023/12/10,GALO_RN1,24
2023/12/10,TEN_CC1,24
2023/12/10,WEC_WECG1,24
2023/12/10,IN_INDNENR_2,24
2023/12/10,DECKER_DPG2,24
2023/12/10,IMP_RN1,24
2023/12/10,NF_BRP_RN,24
2023/12/10,TGCCS_CC1,24
2023/12/10,MIAM1_G1_G2,24
2023/12/10,JACKCNTY_CC1,24
2023/12/10,HB_HUBAVG,24
2023/12/10,NBOHR_RN,24
2023/12/10,MNWL_BESS_RN,24
2023/12/10,AZ_ALL,24
2023/12/10,VISION_RN,24
2023/12/10,GARC_BESS_RN,24
2023/12/10,CHALUP_ALL,24
2023/12/10,LACY_CRK_ALL,24
2023/12/10,CAL_CALGT1,24
2023/12/10,AVIAT_ALL,24
2023/12/10,TKWSW_CHAMP,24
2023/12/10,MAR_MARSFOG1,24
2023/12/10,JUNO_ALL,24
2023/12/10,FOXTROT_ALL,24
2023/12/10,PC_SOUTH_ALL,24
2023/12/10,MAR_MARSFOG2,24
2023/12/10,MAR_MARSFOG3,24
2023/12/10,SHEEPCRK_1,24
2023/12/10,SPARTA_ALL,24
2023/12/10,BLSMT1_5_A_6,24
2023/12/10,PAP1_PAP1,24
2023/12/10,SLCN_ESS_ALL,24
2023/12/10,SHANNONW_RN,24
2023/12/10,SC2SES_UNIT1,24
2023/12/10,HWF_HWFG1,24
2023/12/10,EBELLS_UNIT1,24
2023/12/10,BRIGHTSD_U1,24
2023/12/10,WEBBER_WS_T1,24
2023/12/10,FLTCK_SSI,24
2023/12/10,FTR_FTR_G1_4,24
2023/12/10,TORR_ALL,24
2023/12/10,RIONOG_ST1,24
2023/12/10,PNPI_GT2_RN,24
2023/12/10,PANDA_S_ST1,24
2023/12/10,MYR_ALL,24
2023/12/10,PTLBES_BESS1,24
2023/12/10,B_DAVIS_CC1,24
2023/12/10,PRO_RN,24
2023/12/10,GUADG_CC1,24
2023/12/10,GUADG_CC2,24
2023/12/10,WL_RANCH_RN,24
2023/12/10,TRINITY_ALL,24
2023/12/10,PANDA_T1_CT1,24
2023/12/10,PANDA_T1_CT2,24
2023/12/10,OXY_PUN1,24
2023/12/10,OXY_PUN2,24
2023/12/10,MASSENGL_CC1,24
2023/12/10,BRP_RN_UNIT1,24
2023/12/10,THW_2_CCU,24
2023/12/10,MESQCRK_ALL,24
2023/12/10,CBECII_89,24
2023/12/10,QUEEN_SL_RN,24
2023/12/10,SKY1,24
2023/12/10,PEY_RN,24
2023/12/10,LPCCS_CC1,24
2023/12/10,LPCCS_CC2,24
2023/12/10,CBECII_CC3,24
2023/12/10,BAC_RN_ALL,24
2023/12/10,INGLCOSW_CC1,24
2023/12/10,T_CK_GT2_RN,24
2023/12/10,KARAKAW2_1,24
2023/12/10,COTTON_PAP2,24
2023/12/10,LNCRK_ALL,24
2023/12/10,DAG_ALL,24
2023/12/10,BR_ARROW_ALL,24
2023/12/10,SIRIUS_UNIT1,24
2023/12/10,MCDLD_FCSBW1,24
2023/12/10,LPCCS_CT11,24
2023/12/10,HRZN_SLR_UN1,24
2023/12/10,LPCCS_CT12,24
2023/12/10,LMAJADAS_ALL,24
2023/12/10,FO_FORMOSG1,24
2023/12/10,AUSTPL_ALL,24
2023/12/10,FO_FORMOSG2,24
2023/12/10,DDPEC_ST1,24
2023/12/10,FO_FORMOSG3,24
2023/12/10,FO_FORMOSG4,24
2023/12/10,WHCCS2_5_6,24
2023/12/10,COYOTSPR_RN,24
2023/12/10,FO_FORMOSG5,24
2023/12/10,FO_FORMOSG6,24
2023/12/10,FO_FORMOSG7,24
2023/12/10,FO_FORMOSG8,24
2023/12/10,FO_FORMOSG9,24
2023/12/10,BRPMAGNO_RN,24
2023/12/10,WNDTS2_UNIT1,24
2023/12/10,TGCCS_ALL,24
2023/12/10,CBECII_1,24
2023/12/10,PALE_ESS_EN,24
2023/12/10,CBECII_2,24
2023/12/10,HHGT_KENDAL,24
2023/12/10,T_CK_GT3_RN,24
2023/12/10,CONTINEN_RN,24
2023/12/10,DDPEC_GT1,24
2023/12/10,FRNYPP_2_CCU,24
2023/12/10,DDPEC_GT2,24
2023/12/10,DDPEC_GT3,24
2023/12/10,ROUTE66_RN,24
2023/12/10,DDPEC_GT4,24
2023/12/10,PITSDD_UNIT1,24
2023/12/10,DDPEC_GT6,24
2023/12/10,TRIPBUT1_RN,24
2023/12/10,ENAS_ENA1,24
2023/12/10,PB2SES_CT1,24
2023/12/10,SBEAN_BESS,24
2023/12/10,PB2SES_CT2,24
2023/12/10,PB2SES_CT3,24
2023/12/10,SSPURT_WIND1,24
2023/12/10,PB2SES_CT4,24
2023/12/10,PB2SES_CT5,24
2023/12/10,ENDPARK_ESS1,24
2023/12/10,LZ_SOUTH,24
2023/12/10,CHAMON_UN1,24
2023/12/10,AMO_AMOCO_1,24
2023/12/10,CHAMON_UN2,24
2023/12/10,HHOLLW2_WND1,24
2023/12/10,AMO_AMOCO_2,24
2023/12/10,CCEC_PUN1,24
2023/12/10,BYU_CC1,24
2023/12/10,CCEC_PUN2,24
2023/12/10,COTPLNS_RN,24
2023/12/10,AMO_AMOCO_5,24
2023/12/10,TXCTY_CC1,24
2023/12/10,LZ_WEST,24
2023/12/10,HLSES_UNIT3,24
2023/12/10,MIL_MILG345,24
2023/12/10,HLSES_UNIT4,24
2023/12/10,HLSES_UNIT5,24
2023/12/10,RAYBURN_CC1,24
2023/12/10,CHE_PUN1,24
2023/12/10,FTWIND_UNIT1,24
2023/12/10,CHE_PUN2,24
2023/12/10,SANDHSYD_5AC,24
2023/12/10,HRBESS_BESS,24
2023/12/10,DIBOL_RN,24
2023/12/10,ELB_ELBCREEK,24
2023/12/10,FLCNS_UNIT1,24
2023/12/10,FLCNS_UNIT2,24
2023/12/10,FLCNS_UNIT3,24
2023/12/10,VIC_VICTORG5,24
2023/12/10,VIC_VICTORG6,24
2023/12/10,ELSA_ESR_RN,24
2023/12/10,DKNS_ESS_RN,24
2023/12/10,RN_BYU_G8,24
2023/12/10,ARAGORN_RN,24
2023/12/10,HOUSEMTN_RN,24
2023/12/10,HICK_G1_G2,24
2023/12/10,FO_FORMOSA11,24
2023/12/10,FO_FORMOSA12,24
2023/12/10,RELOJ_ALL,24
2023/12/10,GID_GIDEONG1,24
2023/12/10,AMO_AMOCO_S1,24
2023/12/10,GID_GIDEONG2,24
2023/12/10,LFSTH_RN,24
2023/12/10,AMO_AMOCO_S2,24
2023/12/10,GID_GIDEONG3,24
2023/12/10,MV_VALV4_RN,24
2023/12/10,AMO_AMOCO_G1,24
2023/12/10,BYU_BYU_1,24
2023/12/10,AMO_AMOCO_G2,24
2023/12/10,MYRY_ESR_RN,24
2023/12/10,BCK_RN,24
2023/12/10,AMO_AMOCO_G3,24
2023/12/10,BYU_BYU_12,24
2023/12/10,BRHEIGHT_RN,24
2023/12/10,SAMSON_ALL,24
2023/12/10,AQUI_ALL,24
2023/12/10,WCPP_ST1,24
2023/12/10,HORSCR_RN,24
2023/12/10,FREC_1_CCU,24
2023/12/10,GOODNIT1_ALL,24
2023/12/10,BRP_PBL1_RN,24
2023/12/10,PR_PR_G2,24
2023/12/10,SL_PUN1,24
2023/12/10,SL_PUN2,24
2023/12/10,INDNNWP_RN,24
2023/12/10,TRSES_UNIT6,24
2023/12/10,BOARDCRK_ALL,24
2023/12/10,NCO_RN,24
2023/12/10,WAKEWE_ALL,24
2023/12/10,LGE_LGE_GT1,24
2023/12/10,LGE_LGE_GT2,24
2023/12/10,PLN_ALL,24
2023/12/10,LGE_LGE_STG,24
2023/12/10,HOPKNSLR_ALL,24
2023/12/10,RVRVLYS_ALL,24
2023/12/10,SWTWN4_WND45,24
2023/12/10,BCH_RN,24
2023/12/10,CATARINA_B1,24
2023/12/10,LBRA_BES1,24
2023/12/10,CCEC_ST1,24
2023/12/10,SWEC_G1,24
2023/12/10,BRP_PBL2_RN,24
2023/12/10,FOARDCTY_ALL,24
2023/12/10,RSK_RN,24
2023/12/10,CHE_CC1,24
2023/12/10,RRANCHES_ALL,24
2023/12/10,REDFISH_ALL,24
2023/12/10,HB_PAN,24
2023/12/10,NED_NEDIN_G1,24
2023/12/10,TC_PUN1,24
2023/12/10,NED_NEDIN_G2,24
2023/12/10,CCEC_GT1,24
2023/12/10,TC_PUN2,24
2023/12/10,PYR_PYRON1,24
2023/12/10,NED_NEDIN_G3,24
2023/12/10,CCEC_GT2,24
2023/12/10,TNP_TNP_O_1,24
2023/12/10,TNP_TNP_O_2,24
2023/12/10,LZ_NORTH,24
2023/12/10,CAL_CC1,24
2023/12/10,LV1A_LV1B,24
2023/12/10,WHCCS2_CC2,24
2023/12/10,RAMBLER_UNIT,24
2023/12/10,BOSQ_BSQS_34,24
2023/12/10,WOV_BESS_RN,24
2023/12/10,JACKCNTY_CT1,24
2023/12/10,PHOENIX_RN,24
2023/12/10,JACKCNTY_CT2,24
2023/12/10,DOW_G66_ST65,24
2023/12/10,FALFUR_RN,24
2023/12/10,WFCOGEN_13,24
2023/12/10,OECCS_1,24
2023/12/10,OECCS_2,24
2023/12/10,BRP_LOP1_RN,24
2023/12/10,SCSES_UNIT2,24
2023/12/10,CVC_CVCG1_5,24
2023/12/10,BUCKTHRN_RN,24
2023/12/10,PSA_PSA_G1,24
2023/12/10,TORT_ESS_RN,24
2023/12/10,PSA_PSA_G2,24
2023/12/10,CRWN_SLR_UN1,24
2023/12/10,PSA_PSA_G3,24
2023/12/10,PSA_PSA_G4,24
2023/12/10,PSA_PSA_G5,24
2023/12/10,E_BLACK_RN,24
2023/12/10,BORDAS_345,24
2023/12/10,PSA_PSA_G6,24
2023/12/10,PSA_PSA_G7,24
2023/12/10,TNSKA_CC1,24
2023/12/10,PH1_UNIT1_2,24
2023/12/10,SENATEWD_1,24
2023/12/10,LZ_RAYBN,24
2023/12/10,JCKCNTY2_ST2,24
2023/12/10,GRSES_UNIT1,24
2023/12/10,GRDNE_ESR_RN,24
2023/12/10,SHAFFER_ALL,24
2023/12/10,RN_APOGEE,24
2023/12/10,GRSES_UNIT2,24
2023/12/10,LHM_PUN1,24
2023/12/10,DOW_61_2_63,24
2023/12/10,RAT_RN_1,24
2023/12/10,LHM_PUN2,24
2023/12/10,KELAMSL_U1,24
2023/12/10,FERGCC_CC1,24
2023/12/10,CANYONWD_ALL,24
2023/12/10,L_FRE_ESR_RN,24
2023/12/10,THW_THWGT_1,24
2023/12/10,MUSTNGCK_ALL,24
2023/12/10,NOVA2S_UNIT1,24
2023/12/10,PSA_CC1,24
2023/12/10,X443ESRN,24
2023/12/10,VERTIGO_UN1,24
2023/12/10,DOW_64,24
2023/12/10,WIPOPA_1_2,24
2023/12/10,BRISCOE_WIND,24
2023/12/10,BR_VHB6CT5_6,24
2023/12/10,TXCTY_ST,24
2023/12/10,DIB_PUN1,24
2023/12/10,DIB_PUN2,24
2023/12/10,MIRAGE_G1,24
2023/12/10,FERGCC_GT1_1,24
2023/12/10,CITYVICT_ALL,24
2023/12/10,EXN_14,24
2023/12/10,TNSKA_CCU,24
2023/12/10,EXN_9_13,24
2023/12/10,ANACACHO_ANA,24
2023/12/10,TAHOKA_ALL,24
2023/12/10,CAPRIDGE_ALL,24
2023/12/10,LV3_UNIT1,24
2023/12/10,SALVTION_GEN,24
2023/12/10,BULLCRK_1_2,24
2023/12/10,RN_SR_WIND1,24
2023/12/10,HORSECRK_RN,24
2023/12/10,CAPRIDG4_CR4,24
2023/12/10,BRIGHTSD_RN,24
2023/12/10,INDNENR_1_RN,24
2023/12/10,EXN_4,24
2023/12/10,STAM_SLR_ALL,24
2023/12/10,EXN_8,24
2023/12/10,LARDVFTN_G4,24
2023/12/10,LARDVFTN_G5,24
2023/12/10,BUCHAN_ALL,24
2023/12/10,H_HOLLO_WND1,24
2023/12/10,TC_TCHP1,24
2023/12/10,CBECII_CT7,24
2023/12/10,CAMWIND_RN,24
2023/12/10,PALMWI_UNIT1,24
2023/12/10,MADERO_RN,24
2023/12/10,RADN_SLR_ALL,24
2023/12/10,JC_BAT_RN,24
2023/12/10,MIRASOLE_GEN,24
2023/12/10,DIB_DIB_G1,24
2023/12/10,EIFSLR_UNIT1,24
2023/12/10,DIB_DIB_G2,24
2023/12/10,DIB_DIB_G3,24
2023/12/10,DIB_DIB_G4,24
2023/12/10,SANDHSYD6_7,24
2023/12/10,KINGE_ALL,24
2023/12/10,GRANDVW1_A_B,24
2023/12/10,B_D_B_DAVIG1,24
2023/12/10,INDNENR_2_RN,24
2023/12/10,B_D_B_DAVIG2,24
2023/12/10,WRSBES_BESS1,24
2023/12/10,BRANDON_RN,24
2023/12/10,TGS_GT01,24
2023/12/10,LPCCS_CT21,24
2023/12/10,LPCCS_CT22,24
2023/12/10,CBY_CBY_G1,24
2023/12/10,HOLCOMB_RN1,24
2023/12/10,CBY_CBY_G2,24
2023/12/10,DUKE_CC1,24
2023/12/10,AGUAYO_UNIT1,24
2023/12/10,VENADO_ALL,24
2023/12/10,DUP_PUN1,24
2023/12/10,W_HRL_ESR_RN,24
2023/12/10,DUP_PUN2,24
2023/12/10,DUP_PUN3,24
2023/12/10,DUP_PUN4,24
2023/12/10,DUKE_GT2_CCU,24
2023/12/10,VICTORIA_CC1,24
2023/12/10,BTE_CC1,24
2023/12/10,BTE_BTE_G1,24
2023/12/10,BTE_BTE_G2,24
2023/12/10,PANDA_T2_CC1,24
2023/12/10,BTE_BTE_G3,24
2023/12/10,QUEEN_BA_RN,24
2023/12/10,BTE_BTE_G4,24
2023/12/10,OLIN_OLING_1,24
2023/12/10,OLIN_OLING_2,24
2023/12/10,OLIN_OLING_3,24
2023/12/10,OLIN_OLING_4,24
2023/12/10,SADLBACK_RN,24
2023/12/10,PANDA_T1_ST1,24
2023/12/10,SUNVASLR_ALL,24
2023/12/10,RAB_G1-8,24
2023/12/10,LIG_RN,24
2023/12/10,TI_SOLAR_ALL,24
2023/12/10,STRATEGC_RN,24
2023/12/10,LHM_CVC_G4,24
2023/12/10,DENISON_G1_2,24
2023/12/10,SCLP_SCLPC_1,24
2023/12/10,SCLP_SCLPC_2,24
2023/12/10,SCLP_SCLPC_3,24
2023/12/10,SCLP_SCLPC_4,24
2023/12/10,JUNCTION_RN,24
2023/12/10,BARROW_ALL,24
2023/12/10,ESTONIAN_ALL,24
2023/12/10,SLTFRK_UN1_2,24
2023/12/10,NCARBIDEG8,24
2023/12/10,TKWSW_ROSCOE,24
2023/12/10,PRID_RN,24
2023/12/10,BOSQUESW_CC1,24
2023/12/10,FRONT_EC_CC1,24
2023/12/10,BOSQUESW_CC2,24
2023/12/10,N_MRD_ESR_RN,24
2023/12/10,LEG_LEG_G1,24
2023/12/10,FLVABES1_ESR,24
2023/12/10,WFTANK_ESS1,24
2023/12/10,LEG_LEG_G2,24
2023/12/10,CHEDPW_GT2,24
2023/12/10,PROSPERO_ALL,24
2023/12/10,HB_SOUTH,24
2023/12/10,ELSAUZ_ALL,24
2023/12/10,SWOOSE1_U1,24
2023/12/10,LV3_RN,24
2023/12/10,FPPYD_FPP_G1,24
2023/12/10,TXCTY_CTA,24
2023/12/10,FPPYD_FPP_G2,24
2023/12/10,TXCTY_CTB,24
2023/12/10,BRTSW_BCW1,24
2023/12/10,FPPYD_FPP_G3,24
2023/12/10,TXCTY_CTC,24
2023/12/10,SROSA_ESR_RN,24
2023/12/10,VICTPORT_RN,24
2023/12/10,GOA_GOATWIND,24
2023/12/10,VANCOURT_RN,24
2023/12/10,NWF_NWF1,24
2023/12/10,MLSES_UNIT1,24
2023/12/10,ELS_RN_1,24
2023/12/10,MLSES_UNIT2,24
2023/12/10,EXGNSND_RN,24
2023/12/10,MLSES_UNIT3,24
2023/12/10,LAPETUS_U1,24
2023/12/10,ASTRA_RN,24
2023/12/10,CEDROHI_CHW1,24
2023/12/10,THW_1_CCU,24
2023/12/10,SANDHSYD1_2,24
2023/12/10,AMISTAD_ALL,24
2023/12/10,LILY_RN,24
2023/12/10,FEGC_RN,24
2023/12/10,YNG_WND_ALL,24
2023/12/10,WOODWRD1_RN,24
2023/12/10,BVE_UNIT1,24
2023/12/10,DOW_81_2_84,24
2023/12/10,BVE_UNIT2,24
2023/12/10,LPCCS_UNIT1,24
2023/12/10,BVE_UNIT3,24
2023/12/10,LZ_CPS,24
2023/12/10,LPCCS_UNIT2,24
2023/12/10,DAN_ALL,24
2023/12/10,DOW_G96_ST95,24
2023/12/10,ANG_ALL,24
2023/12/10,BATCAVE_RN,24
2023/12/10,BASTEN_CC1,24
2023/12/10,ANCHOR_ALL,24
2023/12/10,STWF_T1,24
2023/12/10,MARBFA,24
2023/12/10,HI_LONE_ALL,24
2023/12/10,MERCURY_ALL,24
2023/12/10,WIPOPA_3_4,24
2023/12/10,ZIER_SLR_ALL,24
2023/12/10,QALSW_CC1,24
2023/12/10,QALSW_CC2,24
2023/12/10,CASL_GAP_UN1,24
2023/12/10,BRA_AVR_CST1,24
2023/12/10,FLCNS_CC1,24
2023/12/10,WOODWRD2_RN,24
2023/12/10,MGSES_CT456,24
2023/12/10,BR_VHB6CT7_8,24
2023/12/10,LGDRAW_S_ALL,24
2023/12/10,NCARBID_PUN1,24
2023/12/10,DANSBY_ALL,24
2023/12/10,CVC_CC1,24
2023/12/10,NCARBID_PUN2,24
2023/12/10,MWEC_G1,24
2023/12/10,BTM_ALL,24
2023/12/10,BIGSTAR_ALL,24
2023/12/10,LOSTPI_CC1,24
2023/12/10,HOVEY_GEN,24
2023/12/10,VLSES_UNIT3,24
2023/12/10,CARBN_BSP_1,24
2023/12/10,FRNYPP_1_CCU,24
2023/12/10,FENCESLR_ALL,24
2023/12/10,OBERON_U1,24
2023/12/10,MDANP_CT1_2,24
2023/12/10,TRUENO_ALL,24
2023/12/10,PAULN_RN,24
2023/12/10,BRP_DIKN_RN,24
2023/12/10,WAYMARK_RN,24
2023/12/10,GREASWOD_ALL,24
2023/12/10,BASTEN_CCU,24
2023/12/10,CALAVER_JKS1,24
2023/12/10,NOBLESLR_ALL,24
2023/12/10,CALAVER_JKS2,24
2023/12/10,DOW_G67,24
2023/12/10,HB_HOUSTON,24
2023/12/10,MISAE_GEN_RN,24
2023/12/10,HOLSTEIN_ALL,24
2023/12/10,REDGATE_ALL,24
2023/12/10,RN_DEC_AGR_A,24
2023/12/10,RN_DEC_AGR_B,24
2023/12/10,WGU_RN,24
2023/12/10,RN_DEC_AGR_C,24
2023/12/10,AMADEUS_ALL,24
2023/12/10,CALAVER_OWS1,24
2023/12/10,RN_DEC_AGR_D,24
2023/12/10,CALAVER_OWS2,24
2023/12/10,TRUSGILL_RN,24
2023/12/10,RIONOG_CC1,24
2023/12/10,UCC_UCC_C_2,24
2023/12/10,PC_NORTH_1,24
2023/12/10,PANDA_S_CC1,24
2023/12/10,DUKE_GST1CCU,24
2023/12/10,INRT_W_ALL,24
2023/12/10,MCSES_UNIT6,24
2023/12/10,MCSES_UNIT7,24
2023/12/10,MCSES_UNIT8,24
2023/12/10,TOYAH_RN,24
2023/12/10,EXGNWTL_1,24
2023/12/10,B_DAVIS_3,24
2023/12/10,WFCOGEN_24,24
2023/12/10,KARAKAW1_1,24
2023/12/10,B_DAVIS_4,24
2023/12/10,SBE_RN_1,24
2023/12/10,HB_NORTH,24
2023/12/10,CAL_CALSTG1,24
2023/12/10,OECCS_CC1,24
2023/12/10,LZ_AEN,24
2023/12/10,KINGW_ALL,24
2023/12/10,OECCS_CC2,24
2023/12/10,CISC_RN,24
2023/12/10,LGE_PUN1,24
2023/12/10,LGE_PUN2,24
2023/12/10,KEO_KEO_SM1,24
2023/12/10,TTRSW_RN,24
2023/12/10,BAIRDWND_ALL,24
2023/12/10,BOSQ_BSQSU_5,24
2023/12/10,RPUBRDS_RN,24
2023/12/10,SPLAIN1_RN,24
2023/12/10,GOLINDA_UN1,24
2023/12/10,FLOWERII_RN,24
2023/12/10,JDKNS_RN,24
2023/12/10,TAV_RN,24
2023/12/10,KMCHI_CC1,24
2023/12/10,KMCHI_CC2,24
2023/12/10,TAYGETE2_ALL,24
2023/12/10,DDPEC_CC1,24
2023/12/10,ROSELAND_ALL,24
2023/12/10,CBY4_CC1,24
2023/12/10,MASSENGL_G6,24
2023/12/10,MASSENGL_G7,24
2023/12/10,MASSENGL_G8,24
2023/12/10,LGE_CC1,24
2023/12/10,AEEC,24
2023/12/10,GRIF_TRL_RN,24
2023/12/10,RN_RTS1,24
2023/12/10,HELIOS_RN,24
2023/12/11,FILESSLR_PV1,24
2023/12/11,BRP_SEMI_RN,24
2023/12/11,SPLAIN2_RN,24
2023/12/11,TEN_CT1_STG,24
2023/12/11,QALSW_ALL,24
2023/12/11,OXY_OXY_CCG1,24
2023/12/11,FREC_CC1,24
2023/12/11,FREC_CC2,24
2023/12/11,BLACKJAK_RN,24
2023/12/11,PAVO_ESS_ALL,24
2023/12/11,MOZART_WIND1,24
2023/12/11,WES_ALL,24
2023/12/11,BYRDR_ES_ALL,24
2023/12/11,GOMZ_RN,24
2023/12/11,SWT_BESS_RN,24
2023/12/11,ODESW_RN,24
2023/12/11,SCES_UNIT1,24
2023/12/11,PIONR_DJ_RN,24
2023/12/11,JAY_RN_1,24
2023/12/11,BAFFIN_ALL,24
